year,age,sex,people
2028,57,2,456651
2028,58,2,444787
2028,59,2,455167
2028,60,2,453767
2028,61,2,456745
2028,62,2,457043
2028,63,2,458917
2028,64,2,452637
2028,65,2,440753
2028,66,2,427941
2028,67,2,411469
2028,68,2,392892
2028,69,2,382029
2028,70,2,370523
2028,71,2,354745
2028,72,2,339232
2028,73,2,324449
2028,74,2,322593
2028,75,2,314624
2028,76,2,302824
2028,77,2,300825
2028,78,2,302591
2028,79,2,303692
2028,80,2,313401
2028,81,2,330399
2028,82,2,249328
2028,83,2,234802
2028,84,2,225514
2028,85,2,203222
2028,86,2,174653
2028,87,2,150395
2028,88,2,146372
2028,89,2,135733
2028,90+,2,669359
2029,0,1,408499
2029,1,1,410174
2029,2,1,412113
2029,3,1,414073
2029,4,1,415958
2029,5,1,417733
2029,6,1,419342
2029,7,1,420751
2029,8,1,421993
2029,9,1,423095
2029,10,1,423933
2029,11,1,424360
2029,12,1,424284
2029,13,1,423749
2029,14,1,422932
2029,15,1,422657
2029,16,1,420526
2029,17,1,432586
2029,18,1,430240
2029,19,1,427229
2029,20,1,429182
2029,21,1,439139
2029,22,1,432843
2029,23,1,431420
2029,24,1,423678
2029,25,1,422607
2029,26,1,415911
2029,27,1,413185
2029,28,1,424401
2029,29,1,437862
2029,30,1,450662
2029,31,1,456367
2029,32,1,467044
2029,33,1,468130
2029,34,1,465815
2029,35,1,477500
2029,36,1,474860
2029,37,1,481742
2029,38,1,492683
2029,39,1,480523
2029,40,1,465434
2029,41,1,458851
2029,42,1,439301
2029,43,1,443161
2029,44,1,440317
2029,45,1,424808
2029,46,1,424552
2029,47,1,421697
2029,48,1,425598
2029,49,1,425350
2029,50,1,408295
2029,51,1,379963
2029,52,1,373968
2029,53,1,378857
2029,54,1,385023
2029,55,1,390153
2029,56,1,406886
2029,57,1,423071
2029,58,1,433064
2029,59,1,422505
2029,60,1,431352
2029,61,1,430308
2029,62,1,436031
2029,63,1,430890
2029,64,1,431631
2029,65,1,424383
2029,66,1,412994
2029,67,1,401617
2029,68,1,384384
2029,69,1,364865
2029,70,1,352832
2029,71,1,340390
2029,72,1,323183
2029,73,1,307554
2029,74,1,291047
2029,75,1,286167
2029,76,1,277439
2029,77,1,262929
2029,78,1,258380
2029,79,1,255572
2029,80,1,254415
2029,81,1,257996
2029,82,1,268343
2029,83,1,197707
2029,84,1,181376
2029,85,1,170565
2029,86,1,147764
2029,87,1,122092
2029,88,1,100749
2029,89,1,95057
2029,90+,1,415389
2029,0,2,389181
2029,1,2,390687
2029,2,2,392433
2029,3,2,394169
2029,4,2,395829
2029,5,2,397468
2029,6,2,399019
2029,7,2,400403
2029,8,2,401648
2029,9,2,402766
2029,10,2,403516
2029,11,2,403740
2029,12,2,403499
2029,13,2,402801
2029,14,2,401790
2029,15,2,401231
2029,16,2,398806
2029,17,2,409501
2029,18,2,407947
2029,19,2,407391
2029,20,2,410065
2029,21,2,418921
2029,22,2,412491
2029,23,2,412225
2029,24,2,403193
2029,25,2,400257
2029,26,2,391701
2029,27,2,388090
2029,28,2,399536
2029,29,2,408493
2029,30,2,420916
2029,31,2,426424
2029,32,2,436656
2029,33,2,433027
2029,34,2,434266
2029,35,2,446590
2029,36,2,448995
2029,37,2,462960
2029,38,2,465239
2029,39,2,453719
2029,40,2,449873
2029,41,2,452149
2029,42,2,442688
2029,43,2,440636
2029,44,2,441309
2029,45,2,431943
2029,46,2,436269
2029,47,2,436445
2029,48,2,437866
2029,49,2,436885
2029,50,2,416586
2029,51,2,387867
2029,52,2,380506
2029,53,2,389514
2029,54,2,396739
2029,55,2,403972
2029,56,2,420876
2029,57,2,438731
2029,58,2,455250
2029,59,2,443300
2029,60,2,453497
2029,61,2,451974
2029,62,2,454796
2029,63,2,454904
2029,64,2,456530
2029,65,2,450061
2029,66,2,438010
2029,67,2,425020
2029,68,2,408372
2029,69,2,389595
2029,70,2,378479
2029,71,2,366746
2029,72,2,350766
2029,73,2,335039
2029,74,2,320051
2029,75,2,317758
2029,76,2,309387
2029,77,2,297219
2029,78,2,294617
2029,79,2,295599
2029,80,2,295819
2029,81,2,304302
2029,82,2,319625
2029,83,2,240208
2029,84,2,225160
2029,85,2,215093
2029,86,2,192656
2029,87,2,164452
2029,88,2,140533
2029,89,2,135623
2029,90+,2,699152
2030,0,1,407880
2030,1,1,409294
2030,2,1,411083
2030,3,1,412951
2030,4,1,414821
2030,5,1,416596
2030,6,1,418284
2030,7,1,419854
2030,8,1,421238
2030,9,1,422476
2030,10,1,423635
2030,11,1,424531
2030,12,1,424935
2030,13,1,424859
2030,14,1,424358
2030,15,1,424194
2030,16,1,424641
2030,17,1,422816
2030,18,1,435954
2030,19,1,435671
2030,20,1,433493
2030,21,1,435535
2030,22,1,446509
2030,23,1,440791
2030,24,1,439074
2030,25,1,429464
2030,26,1,426657
2030,27,1,419619
2030,28,1,416568
2030,29,1,427478
2030,30,1,439921
2030,31,1,451714
2030,32,1,457177
2030,33,1,467651
2030,34,1,468636
2030,35,1,465836
2030,36,1,477033
2030,37,1,474368
2030,38,1,481185
2030,39,1,492042
2030,40,1,479531
2030,41,1,464120
2030,42,1,457564
2030,43,1,438070
2030,44,1,441954
2030,45,1,439481
2030,46,1,424342
2030,47,1,424070
2030,48,1,421191
2030,49,1,425041
2030,50,1,424646
2030,51,1,407467
2030,52,1,379095
2030,53,1,373018
2030,54,1,377785
2030,55,1,383690
2030,56,1,388564
2030,57,1,405099
2030,58,1,421028
2030,59,1,430772
2030,60,1,420150
2030,61,1,428799
2030,62,1,427528
2030,63,1,432977
2030,64,1,427592
2030,65,1,427987
2030,66,1,420468
2030,67,1,408841
2030,68,1,397129
2030,69,1,379610
2030,70,1,359884
2030,71,1,347562
2030,72,1,334830
2030,73,1,317395
2030,74,1,301528
2030,75,1,284778
2030,76,1,279364
2030,77,1,270155
2030,78,1,255305
2030,79,1,250099
2030,80,1,246499
2030,81,1,244399
2030,82,1,246713
2030,83,1,255277
2030,84,1,186982
2030,85,1,170427
2030,86,1,159097
2030,87,1,136702
2030,88,1,111944
2030,89,1,91485
2030,90+,1,436158
2030,0,2,388587
2030,1,2,389846
2030,2,2,391447
2030,3,2,393099
2030,4,2,394740
2030,5,2,396379
2030,6,2,398005
2030,7,2,399542
2030,8,2,400926
2030,9,2,402173
2030,10,2,403224
2030,11,2,403896
2030,12,2,404118
2030,13,2,403855
2030,14,2,403141
2030,15,2,402676
2030,16,2,402727
2030,17,2,400654
2030,18,2,412804
2030,19,2,414055
2030,20,2,414138
2030,21,2,416272
2030,22,2,426180
2030,23,2,419737
2030,24,2,418415
2030,25,2,407310
2030,26,2,402606
2030,27,2,393766
2030,28,2,389930
2030,29,2,401135
2030,30,2,409711
2030,31,2,421827
2030,32,2,427212
2030,33,2,437299
2030,34,2,433509
2030,35,2,434397
2030,36,2,446421
2030,37,2,448795
2030,38,2,462747
2030,39,2,465015
2030,40,2,453432
2030,41,2,449531
2030,42,2,451806
2030,43,2,442348
2030,44,2,440273
2030,45,2,440974
2030,46,2,431619
2030,47,2,435899
2030,48,2,436031
2030,49,2,437394
2030,50,2,436388
2030,51,2,416084
2030,52,2,387347
2030,53,2,379919
2030,54,2,388828
2030,55,2,395910
2030,56,2,402968
2030,57,2,419711
2030,58,2,437408
2030,59,2,453749
2030,60,2,441702
2030,61,2,451733
2030,62,2,450076
2030,63,2,452701
2030,64,2,452576
2030,65,2,453970
2030,66,2,447300
2030,67,2,435060
2030,68,2,421867
2030,69,2,404992
2030,70,2,386027
2030,71,2,374675
2030,72,2,362689
2030,73,2,346487
2030,74,2,330554
2030,75,2,315314
2030,76,2,312532
2030,77,2,303730
2030,78,2,291163
2030,79,2,287894
2030,80,2,288041
2030,81,2,287345
2030,82,2,294522
2030,83,2,308098
2030,84,2,230491
2030,85,2,214917
2030,86,2,204087
2030,87,2,181577
2030,88,2,153833
2030,89,2,130359
2030,90+,2,726199
2031,0,1,407557
2031,1,1,408678
2031,2,1,410204
2031,3,1,411921
2031,4,1,413700
2031,5,1,415459
2031,6,1,417147
2031,7,1,418796
2031,8,1,420341
2031,9,1,421721
2031,10,1,423016
2031,11,1,424234
2031,12,1,425107
2031,13,1,425510
2031,14,1,425469
2031,15,1,425620
2031,16,1,426179
2031,17,1,426931
2031,18,1,426187
2031,19,1,441385
2031,20,1,441934
2031,21,1,439848
2031,22,1,442908
2031,23,1,454455
2031,24,1,448443
2031,25,1,444859
2031,26,1,433515
2031,27,1,430363
2031,28,1,423002
2031,29,1,419652
2031,30,1,429544
2031,31,1,440982
2031,32,1,452530
2031,33,1,457794
2031,34,1,468161
2031,35,1,468660
2031,36,1,465384
2031,37,1,476544
2031,38,1,473826
2031,39,1,480563
2031,40,1,491040
2031,41,1,478205
2031,42,1,462832
2031,43,1,456312
2031,44,1,436880
2031,45,1,441124
2031,46,1,438997
2031,47,1,423871
2031,48,1,423570
2031,49,1,420654
2031,50,1,424349
2031,51,1,423797
2031,52,1,406548
2031,53,1,378147
2031,54,1,371981
2031,55,1,376493
2031,56,1,382147
2031,57,1,386874
2031,58,1,403165
2031,59,1,418825
2031,60,1,428408
2031,61,1,417700
2031,62,1,426070
2031,63,1,424578
2031,64,1,429712
2031,65,1,424037
2031,66,1,424096
2031,67,1,416304
2031,68,1,404341
2031,69,1,392271
2031,70,1,374504
2031,71,1,354589
2031,72,1,341967
2031,73,1,328922
2031,74,1,311262
2031,75,1,295117
2031,76,1,278093
2031,77,1,272117
2031,78,1,262417
2031,79,1,247224
2031,80,1,241331
2031,81,1,236920
2031,82,1,233853
2031,83,1,234868
2031,84,1,241625
2031,85,1,175855
2031,86,1,159142
2031,87,1,147366
2031,88,1,125509
2031,89,1,101798
2031,90+,1,451174
2031,0,2,388276
2031,1,2,389255
2031,2,2,390607
2031,3,2,392114
2031,4,2,393670
2031,5,2,395291
2031,6,2,396916
2031,7,2,398529
2031,8,2,400065
2031,9,2,401451
2031,10,2,402632
2031,11,2,403604
2031,12,2,404275
2031,13,2,404474
2031,14,2,404195
2031,15,2,404027
2031,16,2,404173
2031,17,2,404575
2031,18,2,403959
2031,19,2,418913
2031,20,2,420802
2031,21,2,420345
2031,22,2,423533
2031,23,2,433425
2031,24,2,425927
2031,25,2,422531
2031,26,2,409659
2031,27,2,404670
2031,28,2,395606
2031,29,2,391533
2031,30,2,402356
2031,31,2,410626
2031,32,2,422618
2031,33,2,427860
2031,34,2,437781
2031,35,2,433643
2031,36,2,434238
2031,37,2,446226
2031,38,2,448594
2031,39,2,462528
2031,40,2,464723
2031,41,2,453090
2031,42,2,449196
2031,43,2,451464
2031,44,2,441989
2031,45,2,439946
2031,46,2,440648
2031,47,2,431261
2031,48,2,435494
2031,49,2,435570
2031,50,2,436905
2031,51,2,435864
2031,52,2,415524
2031,53,2,386757
2031,54,2,379266
2031,55,2,388031
2031,56,2,394943
2031,57,2,401871
2031,58,2,418468
2031,59,2,435991
2031,60,2,452135
2031,61,2,440012
2031,62,2,449865
2031,63,2,448034
2031,64,2,450419
2031,65,2,450079
2031,66,2,451225
2031,67,2,444330
2031,68,2,431874
2031,69,2,418424
2031,70,2,401333
2031,71,2,382203
2031,72,2,370588
2031,73,2,358325
2031,74,2,341909
2031,75,2,325721
2031,76,2,310192
2031,77,2,306887
2031,78,2,297616
2031,79,2,284602
2031,80,2,280623
2031,81,2,279900
2031,82,2,278231
2031,83,2,284048
2031,84,2,295803
2031,85,2,220156
2031,86,2,204083
2031,87,2,192530
2031,88,2,170025
2031,89,2,142859
2031,90+,2,745868
2032,0,1,407560
2032,1,1,408359
2032,2,1,409590
2032,3,1,411043
2032,4,1,412670
2032,5,1,414339
2032,6,1,416011
2032,7,1,417659
2032,8,1,419283
2032,9,1,420824
2032,10,1,422262
2032,11,1,423615
2032,12,1,424810
2032,13,1,425683
2032,14,1,426120
2032,15,1,426732
2032,16,1,427605
2032,17,1,428470
2032,18,1,430303
2032,19,1,431623
2032,20,1,447649
2032,21,1,448288
2032,22,1,447222
2032,23,1,450857
2032,24,1,462106
2032,25,1,454226
2032,26,1,448906
2032,27,1,437221
2032,28,1,433743
2032,29,1,426087
2032,30,1,421725
2032,31,1,430614
2032,32,1,441809
2032,33,1,453154
2032,34,1,458315
2032,35,1,468189
2032,36,1,468211
2032,37,1,464913
2032,38,1,476006
2032,39,1,473221
2032,40,1,479584
2032,41,1,489703
2032,42,1,476905
2032,43,1,461581
2032,44,1,455099
2032,45,1,436067
2032,46,1,440648
2032,47,1,438509
2032,48,1,423382
2032,49,1,423040
2032,50,1,419982
2032,51,1,423513
2032,52,1,422854
2032,53,1,405544
2032,54,1,377111
2032,55,1,370727
2032,56,1,374994
2032,57,1,380505
2032,58,1,385043
2032,59,1,401076
2032,60,1,416556
2032,61,1,425947
2032,62,1,415081
2032,63,1,423174
2032,64,1,421423
2032,65,1,426190
2032,66,1,420240
2032,67,1,419955
2032,68,1,411789
2032,69,1,399465
2032,70,1,387071
2032,71,1,369074
2032,72,1,348962
2032,73,1,336018
2032,74,1,322656
2032,75,1,304733
2032,76,1,288278
2032,77,1,270969
2032,78,1,264414
2032,79,1,254210
2032,80,1,238664
2032,81,1,232067
2032,82,1,226825
2032,83,1,222770
2032,84,1,222475
2032,85,1,227443
2032,86,1,164370
2032,87,1,147577
2032,88,1,135471
2032,89,1,114293
2032,90+,1,473561
2032,0,2,388277
2032,1,2,388948
2032,2,2,390017
2032,3,2,391274
2032,4,2,392686
2032,5,2,394221
2032,6,2,395829
2032,7,2,397440
2032,8,2,399052
2032,9,2,400591
2032,10,2,401910
2032,11,2,403012
2032,12,2,403983
2032,13,2,404632
2032,14,2,404815
2032,15,2,405081
2032,16,2,405525
2032,17,2,406022
2032,18,2,407880
2032,19,2,410070
2032,20,2,425662
2032,21,2,427009
2032,22,2,427606
2032,23,2,430779
2032,24,2,439614
2032,25,2,430042
2032,26,2,424878
2032,27,2,411723
2032,28,2,406508
2032,29,2,397209
2032,30,2,392759
2032,31,2,403276
2032,32,2,411424
2032,33,2,423269
2032,34,2,428348
2032,35,2,437916
2032,36,2,433486
2032,37,2,434052
2032,38,2,446030
2032,39,2,448388
2032,40,2,462242
2032,41,2,464377
2032,42,2,452756
2032,43,2,448860
2032,44,2,451103
2032,45,2,441665
2032,46,2,439628
2032,47,2,440286
2032,48,2,430869
2032,49,2,435041
2032,50,2,435092
2032,51,2,436390
2032,52,2,435280
2032,53,2,414890
2032,54,2,386101
2032,55,2,378505
2032,56,2,387099
2032,57,2,393885
2032,58,2,400700
2032,59,2,417137
2032,60,2,434466
2032,61,2,450428
2032,62,2,438224
2032,63,2,447854
2032,64,2,445808
2032,65,2,447969
2032,66,2,447399
2032,67,2,448270
2032,68,2,441121
2032,69,2,428395
2032,70,2,414694
2032,71,2,397409
2032,72,2,378092
2032,73,2,366187
2032,74,2,353651
2032,75,2,336974
2032,76,2,320495
2032,77,2,304657
2032,78,2,300784
2032,79,2,290989
2032,80,2,277502
2032,81,2,272788
2032,82,2,271138
2032,83,2,268462
2032,84,2,272867
2032,85,2,282714
2032,86,2,209212
2032,87,2,192690
2032,88,2,180461
2032,89,2,158069
2032,90+,2,775090
2033,0,1,407994
2033,1,1,408366
2033,2,1,409273
2033,3,1,410429
2033,4,1,411792
2033,5,1,413309
2033,6,1,414891
2033,7,1,416524
2033,8,1,418147
2033,9,1,419767
2033,10,1,421365
2033,11,1,422861
2033,12,1,424191
2033,13,1,425386
2033,14,1,426293
2033,15,1,427383
2033,16,1,428718
2033,17,1,429898
2033,18,1,431843
2033,19,1,435739
2033,20,1,437890
2033,21,1,454003
2033,22,1,455662
2033,23,1,455172
2033,24,1,458512
2033,25,1,467886
2033,26,1,458272
2033,27,1,452609
2033,28,1,440601
2033,29,1,436825
2033,30,1,428160
2033,31,1,422802
2033,32,1,431450
2033,33,1,442444
2033,34,1,453684
2033,35,1,458356
2033,36,1,467745
2033,37,1,467741
2033,38,1,464393
2033,39,1,475405
2033,40,1,472259
2033,41,1,478272
2033,42,1,488392
2033,43,1,475639
2033,44,1,460369
2033,45,1,454264
2033,46,1,435607
2033,47,1,440167
2033,48,1,438004
2033,49,1,422862
2033,50,1,422374
2033,51,1,419167
2033,52,1,422584
2033,53,1,421822
2033,54,1,404445
2033,55,1,375856
2033,56,1,369268
2033,57,1,373400
2033,58,1,378725
2033,59,1,383066
2033,60,1,398929
2033,61,1,414196
2033,62,1,423312
2033,63,1,412300
2033,64,1,420074
2033,65,1,418017
2033,66,1,422426
2033,67,1,416197
2033,68,1,415461
2033,69,1,406892
2033,70,1,394242
2033,71,1,381535
2033,72,1,363299
2033,73,1,342974
2033,74,1,329702
2033,75,1,315979
2033,76,1,297764
2033,77,1,280984
2033,78,1,263393
2033,79,1,256243
2033,80,1,245512
2033,81,1,229614
2033,82,1,222301
2033,83,1,216207
2033,84,1,211162
2033,85,1,209585
2033,86,1,212781
2033,87,1,152580
2033,88,1,135827
2033,89,1,123528
2033,90+,1,504551
2033,0,2,388688
2033,1,2,388951
2033,2,2,389710
2033,3,2,390684
2033,4,2,391846
2033,5,2,393238
2033,6,2,394759
2033,7,2,396353
2033,8,2,397964
2033,9,2,399578
2033,10,2,401050
2033,11,2,402291
2033,12,2,403391
2033,13,2,404340
2033,14,2,404973
2033,15,2,405702
2033,16,2,406580
2033,17,2,407374
2033,18,2,409327
2033,19,2,413991
2033,20,2,416821
2033,21,2,431869
2033,22,2,434270
2033,23,2,434852
2033,24,2,436970
2033,25,2,443727
2033,26,2,432389
2033,27,2,426940
2033,28,2,413561
2033,29,2,408109
2033,30,2,398434
2033,31,2,393684
2033,32,2,404077
2033,33,2,412082
2033,34,2,423761
2033,35,2,428489
2033,36,2,437760
2033,37,2,433305
2033,38,2,433867
2033,39,2,445830
2033,40,2,448116
2033,41,2,461901
2033,42,2,464038
2033,43,2,452422
2033,44,2,448506
2033,45,2,450777
2033,46,2,441349
2033,47,2,439274
2033,48,2,439890
2033,49,2,430430
2033,50,2,434572
2033,51,2,434588
2033,52,2,435814
2033,53,2,434619
2033,54,2,414185
2033,55,2,385337
2033,56,2,377609
2033,57,2,386077
2033,58,2,392754
2033,59,2,399446
2033,60,2,415703
2033,61,2,432854
2033,62,2,448620
2033,63,2,436299
2033,64,2,445661
2033,65,2,443417
2033,66,2,445338
2033,67,2,444513
2033,68,2,445076
2033,69,2,437616
2033,70,2,424626
2033,71,2,410693
2033,72,2,393189
2033,73,2,373665
2033,74,2,361472
2033,75,2,348611
2033,76,2,331636
2033,77,2,314846
2033,78,2,298671
2033,79,2,294168
2033,80,2,283817
2033,81,2,269850
2033,82,2,264350
2033,83,2,261741
2033,84,2,258026
2033,85,2,260951
2033,86,2,268843
2033,87,2,197688
2033,88,2,180776
2033,89,2,167949
2033,90+,2,815543
2034,0,1,408941
2034,1,1,408802
2034,2,1,409281
2034,3,1,410112
2034,4,1,411179
2034,5,1,412431
2034,6,1,413861
2034,7,1,415404
2034,8,1,417012
2034,9,1,418631
2034,10,1,420308
2034,11,1,421965
2034,12,1,423438
2034,13,1,424767
2034,14,1,425997
2034,15,1,427556
2034,16,1,429369
2034,17,1,431011
2034,18,1,433272
2034,19,1,437281
2034,20,1,442008
2034,21,1,444249
2034,22,1,461377
2034,23,1,463611
2034,24,1,462827
2034,25,1,464295
2034,26,1,471929
2034,27,1,461975
2034,28,1,455987
2034,29,1,443683
2034,30,1,438896
2034,31,1,429236
2034,32,1,423646
2034,33,1,432095
2034,34,1,442984
2034,35,1,453732
2034,36,1,457925
2034,37,1,467281
2034,38,1,467224
2034,39,1,463812
2034,40,1,474447
2034,41,1,470965
2034,42,1,476987
2034,43,1,487115
2034,44,1,474414
2034,45,1,459535
2034,46,1,453783
2034,47,1,435144
2034,48,1,439669
2034,49,1,437469
2034,50,1,422208
2034,51,1,421565
2034,52,1,418261
2034,53,1,421566
2034,54,1,420692
2034,55,1,403121
2034,56,1,374396
2034,57,1,367716
2034,58,1,371671
2034,59,1,376800
2034,60,1,381037
2034,61,1,396698
2034,62,1,411668
2034,63,1,420514
2034,64,1,409322
2034,65,1,416725
2034,66,1,414374
2034,67,1,418415
2034,68,1,411806
2034,69,1,410585
2034,70,1,401643
2034,71,1,388677
2034,72,1,375644
2034,73,1,357149
2034,74,1,336613
2034,75,1,322967
2034,76,1,308847
2034,77,1,290327
2034,78,1,273223
2034,79,1,255352
2034,80,1,247579
2034,81,1,236313
2034,82,1,220066
2034,83,1,212019
2034,84,1,205077
2034,85,1,199075
2034,86,1,196241
2034,87,1,197709
2034,88,1,140584
2034,89,1,124007
2034,90+,1,540310
2034,0,2,389592
2034,1,2,389364
2034,2,2,389714
2034,3,2,390378
2034,4,2,391256
2034,5,2,392398
2034,6,2,393776
2034,7,2,395284
2034,8,2,396877
2034,9,2,398490
2034,10,2,400037
2034,11,2,401431
2034,12,2,402671
2034,13,2,403748
2034,14,2,404681
2034,15,2,405860
2034,16,2,407201
2034,17,2,408429
2034,18,2,410680
2034,19,2,415438
2034,20,2,420742
2034,21,2,423031
2034,22,2,439130
2034,23,2,441516
2034,24,2,441043
2034,25,2,441086
2034,26,2,446073
2034,27,2,434451
2034,28,2,428776
2034,29,2,415161
2034,30,2,409333
2034,31,2,399358
2034,32,2,394490
2034,33,2,404739
2034,34,2,412580
2034,35,2,423907
2034,36,2,428340
2034,37,2,437578
2034,38,2,433123
2034,39,2,433677
2034,40,2,445563
2034,41,2,447791
2034,42,2,461567
2034,43,2,463699
2034,44,2,452069
2034,45,2,448188
2034,46,2,450458
2034,47,2,441000
2034,48,2,438886
2034,49,2,439445
2034,50,2,429976
2034,51,2,434079
2034,52,2,434025
2034,53,2,435163
2034,54,2,433884
2034,55,2,413368
2034,56,2,384436
2034,57,2,376628
2034,58,2,384986
2034,59,2,391544
2034,60,2,398096
2034,61,2,414187
2034,62,2,431147
2034,63,2,446674
2034,64,2,434195
2034,65,2,443306
2034,66,2,440849
2034,67,2,442505
2034,68,2,441392
2034,69,2,441584
2034,70,2,433815
2034,71,2,420582
2034,72,2,406388
2034,73,2,388643
2034,74,2,368918
2034,75,2,356386
2034,76,2,343159
2034,77,2,325862
2034,78,2,308733
2034,79,2,292179
2034,80,2,287004
2034,81,2,276083
2034,82,2,261605
2034,83,2,255295
2034,84,2,251695
2034,85,2,246895
2034,86,2,248310
2034,87,2,254222
2034,88,2,185623
2034,89,2,168406
2034,90+,2,861327
2035,0,1,410406
2035,1,1,409751
2035,2,1,409718
2035,3,1,410121
2035,4,1,410862
2035,5,1,411819
2035,6,1,412984
2035,7,1,414374
2035,8,1,415892
2035,9,1,417496
2035,10,1,419172
2035,11,1,420908
2035,12,1,422542
2035,13,1,424015
2035,14,1,425378
2035,15,1,427261
2035,16,1,429543
2035,17,1,431663
2035,18,1,434386
2035,19,1,438712
2035,20,1,443551
2035,21,1,448368
2035,22,1,451628
2035,23,1,469327
2035,24,1,471265
2035,25,1,468612
2035,26,1,468341
2035,27,1,475628
2035,28,1,465351
2035,29,1,459065
2035,30,1,445753
2035,31,1,439971
2035,32,1,430079
2035,33,1,424298
2035,34,1,432647
2035,35,1,443044
2035,36,1,453310
2035,37,1,457476
2035,38,1,466770
2035,39,1,466646
2035,40,1,462876
2035,41,1,473158
2035,42,1,469701
2035,43,1,475737
2035,44,1,485879
2035,45,1,473567
2035,46,1,459054
2035,47,1,453298
2035,48,1,434664
2035,49,1,439140
2035,50,1,436799
2035,51,1,421411
2035,52,1,420665
2035,53,1,417268
2035,54,1,420452
2035,55,1,419335
2035,56,1,401584
2035,57,1,372842
2035,58,1,366032
2035,59,1,369802
2035,60,1,374827
2035,61,1,378933
2035,62,1,394308
2035,63,1,408983
2035,64,1,417515
2035,65,1,406102
2035,66,1,413141
2035,67,1,410490
2035,68,1,414055
2035,69,1,407037
2035,70,1,405354
2035,71,1,396048
2035,72,1,382752
2035,73,1,369365
2035,74,1,350609
2035,75,1,329824
2035,76,1,315768
2035,77,1,301231
2035,78,1,282408
2035,79,1,264981
2035,80,1,246820
2035,81,1,238410
2035,82,1,226601
2035,83,1,210009
2035,84,1,201235
2035,85,1,193479
2035,86,1,186551
2035,87,1,182508
2035,88,1,182352
2035,89,1,128498
2035,90+,1,572365
2035,0,2,390985
2035,1,2,390271
2035,2,2,390129
2035,3,2,390382
2035,4,2,390951
2035,5,2,391808
2035,6,2,392936
2035,7,2,394301
2035,8,2,395808
2035,9,2,397403
2035,10,2,398950
2035,11,2,400418
2035,12,2,401812
2035,13,2,403029
2035,14,2,404090
2035,15,2,405568
2035,16,2,407360
2035,17,2,409051
2035,18,2,411735
2035,19,2,416792
2035,20,2,422189
2035,21,2,426953
2035,22,2,430294
2035,23,2,446376
2035,24,2,447707
2035,25,2,445159
2035,26,2,443433
2035,27,2,448133
2035,28,2,436286
2035,29,2,430373
2035,30,2,416383
2035,31,2,410256
2035,32,2,400163
2035,33,2,395157
2035,34,2,405242
2035,35,2,412733
2035,36,2,423763
2035,37,2,428166
2035,38,2,437396
2035,39,2,432937
2035,40,2,433423
2035,41,2,445243
2035,42,2,447474
2035,43,2,461234
2035,44,2,463341
2035,45,2,451751
2035,46,2,447878
2035,47,2,450105
2035,48,2,440617
2035,49,2,438452
